origin,dest,weight
1674,0715,100
1674,0716,100
1674,0718,100
1674,0784,100
1674,0794,100
1674,0828,100
1674,0867,100
1674,0874,100
1674,1652,100
1674,1719,100
1676,0344,100
1676,0363,100
1676,0489,100
1676,0502,100
1676,0530,100
1676,0606,100
1676,0613,100
1676,0654,100
1676,0678,100
1676,0703,100
1676,0715,100
1676,0716,100
1676,0717,100
1676,0718,100
1676,0748,100
1676,0758,100
1676,0855,100
1676,1674,100
1676,1709,100
1676,1930,100
1680,0010,100
1680,0017,100
1680,0048,100
1680,0109,100
1680,0119,100
1680,0200,100
1680,0233,100
1680,1699,100
1680,1895,100
1681,0010,100
1681,0047,100
1681,0141,100
1681,0160,100
1681,0200,100
1681,0765,100
1681,1699,100
1681,1730,100
1681,1731,100
1681,1895,100
1684,0209,100
1684,0225,100
1684,0252,100
1684,0297,100
1684,0344,100
1684,0518,100
1684,0599,100
1684,0718,100
1684,0758,100
1684,0786,100
1684,0826,100
1684,0855,100
1684,0873,100
1684,1674,100
1684,1734,100
1684,1945,100
1685,0296,100
1685,0518,100
1685,0755,100
1685,0756,100
1685,0757,100
1685,0794,100
1685,0815,100
1685,0855,100
1685,1684,100
1690,0014,100
1690,0148,100
1690,0150,100
1690,0166,100
1690,0200,100
1690,1680,100
1690,1699,100
1690,1708,100
1690,1896,100
1695,0518,100
1695,0599,100
1695,0654,100
1695,0703,100
1695,0715,100
1695,0717,100
1695,0718,100
1696,0308,100
1696,0310,100
1696,0321,100
1696,0342,100
1696,0355,100
1696,0356,100
1696,0362,100
1696,0384,100
1696,0417,100
1696,0453,100
1696,0518,100
1696,0599,100
1696,0736,100
1699,0015,100
1699,0018,100
1699,0025,100
1699,0040,100
1699,0047,100
1699,0056,100
1699,0074,100
1699,0080,100
1699,0114,100
1699,0118,100
1699,0193,100
1699,0233,100
1699,0363,100
1699,1680,100
1699,1731,100
1699,1895,100
1700,0118,100
1700,0147,100
1700,0173,100
1700,0177,100
1700,0200,100
1700,0202,100
1700,0228,100
1700,0344,100
1700,0995,100
1700,1774,100
1701,0014,100
1701,0074,100
1701,0080,100
1701,0085,100
1701,0090,100
1701,0098,100
1701,0114,100
1701,0141,100
1701,0150,100
1701,0160,100
1701,0180,100
1701,0200,100
1701,0233,100
1701,0363,100
1701,1896,100
1702,0518,100
1702,0599,100
1702,0715,100
1702,0772,100
1702,0794,100
1702,0796,100
1702,0828,100
1702,0855,100
1702,0907,100
1702,0983,100
1702,1507,100
1702,1652,100
1702,1685,100
1705,0150,100
1705,0153,100
1705,0166,100
1705,0193,100
1705,0203,100
1705,0209,100
1705,0225,100
1705,0269,100
1705,0293,100
1705,0307,100
1705,0345,100
1705,0599,100
1705,0668,100
1705,0758,100
1705,0784,100
1705,0828,100
1705,0855,100
1705,0957,100
1705,0983,100
1705,0984,100
1705,1507,100
1705,1684,100
1705,1740,100
1705,1955,100
1706,0599,100
1706,0753,100
1706,0762,100
1706,0847,100
1706,0848,100
1706,0855,100
1706,0866,100
1706,0917,100
1706,0946,100
1706,0957,100
1706,0983,100
1706,1728,100
1706,1883,100
1708,0034,100
1708,0080,100
1708,0085,100
1708,0086,100
1708,0090,100
1708,0106,100
1708,0114,100
1708,0141,100
1708,0148,100
1708,0153,100
1708,0164,100
1708,0202,100
1708,0303,100
1708,0344,100
1708,0599,100
1708,0855,100
1708,1690,100
1708,1731,100
1708,1900,100
1708,1940,100
1709,0344,100
1709,0363,100
1709,0394,100
1709,0484,100
1709,0489,100
1709,0502,100
1709,0513,100
1709,0584,100
1709,0585,100
1709,0590,100
1709,0597,100
1709,0606,100
1709,0611,100
1709,0613,100
1709,0642,100
1709,0664,100
1709,0687,100
1709,0779,100
1709,0796,100
1709,0840,100
1709,0851,100
1709,0867,100
1709,0879,100
1709,1924,100
1711,0200,100
1711,0363,100
1711,0420,100
1711,0599,100
1711,0784,100
1711,0794,100
1711,0796,100
1711,0848,100
1711,0855,100
1711,0882,100
1711,0899,100
1711,0928,100
1711,0938,100
1711,0946,100
1711,0984,100
1711,1894,100
1711,1903,100
1714,0363,100
1714,0502,100
1714,0518,100
1714,0637,100
1714,0654,100
1714,0664,100
1714,0677,100
1714,0718,100
1714,1924,100
1719,0344,100
1719,0363,100
1719,0502,100
1719,0512,100
1719,0513,100
1719,0590,100
1719,0642,100
1719,0664,100
1719,0766,100
1719,0784,100
1719,0797,100
1719,0798,100
1719,0809,100
1719,0823,100
1719,0870,100
1719,1655,100
1721,0200,100
1721,0296,100
1721,0344,100
1721,0363,100
1721,0518,100
1721,0599,100
1721,0715,100
1721,0753,100
1721,0755,100
1721,0756,100
1721,0757,100
1721,0758,100
1721,0786,100
1721,0826,100
1721,0848,100
1721,0865,100
1721,0867,100
1721,0873,100
1721,1659,100
1721,1674,100
1722,0014,100
1722,0059,100
1722,0063,100
1722,0074,100
1722,0079,100
1722,0090,100
1722,0737,100
1722,1891,100
1722,1900,100
1723,0518,100
1723,0599,100
1723,0772,100
1723,0777,100
1723,0785,100
1723,0796,100
1723,0826,100
1723,0879,100
1724,0344,100
1724,0599,100
1724,0718,100
1724,0753,100
1724,0758,100
1724,0794,100
1724,0848,100
1724,0855,100
1724,0866,100
1724,1667,100
1724,1771,100
1728,0518,100
1728,0599,100
1728,0715,100
1728,0748,100
1728,0753,100
1728,0758,100
1728,0797,100
1728,0798,100
1728,0823,100
1728,0848,100
1728,0858,100
1729,0363,100
1729,0599,100
1729,0855,100
1729,0882,100
1729,0888,100
1729,0899,100
1729,0951,100
1729,0957,100
1729,0965,100
1729,0971,100
1729,0986,100
1730,0010,100
1730,0022,100
1730,0037,100
1730,0040,100
1730,0053,100
1730,0080,100
1730,0119,100
1730,0193,100
1730,0233,100
1730,0344,100
1730,0363,100
1730,1681,100
1730,1895,100
1731,0074,100
1731,0080,100
1731,0090,100
1731,0141,100
1731,0150,100
1731,0153,100
1731,0160,100
1731,0180,100
1731,0200,100
1731,0233,100
1731,0344,100
1731,1681,100
1731,1895,100
1734,0150,100
1734,0153,100
1734,0193,100
1734,0197,100
1734,0203,100
1734,0209,100
1734,0214,100
1734,0216,100
1734,0225,100
1734,0236,100
1734,0297,100
1734,0299,100
1734,0301,100
1734,0302,100
1734,0307,100
1734,0340,100
1734,0355,100
1734,0394,100
1734,0599,100
1734,0668,100
1734,0758,100
1734,0784,100
1734,0828,100
1734,0855,100
1734,0917,100
1734,0957,100
1734,0983,100
1734,0984,100
1734,1507,100
1734,1955,100
1735,0034,100
1735,0177,100
1735,0202,100
1735,0203,100
1735,0301,100
1735,0363,100
1735,0995,100
1735,1586,100
1735,1700,100
1735,1774,100
1735,1876,100
1740,0197,100
1740,0203,100
1740,0216,100
1740,0225,100
1740,0230,100
1740,0274,100
1740,0296,100
1740,0297,100
1740,0304,100
1740,0344,100
1740,0363,100
1740,0668,100
1740,0984,100
1740,1581,100
1742,0147,100
1742,0173,100
1742,0202,100
1742,0228,100
1742,0285,100
1742,0301,100
1742,0307,100
1742,0363,100
1742,0995,100
1742,1859,100
1771,0344,100
1771,0363,100
1771,0518,100
1771,0664,100
1771,0703,100
1771,0743,100
1771,0757,100
1771,0762,100
1771,0770,100
1771,0798,100
1771,0828,100
1771,0845,100
1771,0856,100
1771,0866,100
1771,0935,100
1771,0983,100
1771,0988,100
1771,1652,100
1771,1659,100
1771,1706,100
1771,1728,100
1771,1883,100
1773,0034,100
1773,0141,100
1773,0148,100
1773,0153,100
1773,0164,100
1773,0166,100
1773,0171,100
1773,0202,100
1773,0203,100
1773,0232,100
1773,0246,100
1773,0285,100
1773,1742,100
1773,1955,100
1774,0034,100
1774,0158,100
1774,0160,100
1774,0189,100
1774,0193,100
1774,0200,100
1774,0202,100
1774,0269,100
1774,0995,100
1774,1700,100
1774,1735,100
1774,1742,100
1783,0307,100
1783,0356,100
1783,0362,100
1783,0484,100
1783,0502,100
1783,0505,100
1783,0512,100
1783,0537,100
1783,0597,100
1783,0610,100
1783,0620,100
1783,0627,100
1783,0632,100
1783,0758,100
1783,0855,100
1783,1525,100
1783,1709,100
1783,1892,100
1783,1930,100
1783,1931,100
1842,0363,100
1842,0394,100
1842,0489,100
1842,0502,100
1842,0546,100
1842,0637,100
1842,0855,100
1842,1621,100
1859,0034,100
1859,0173,100
1859,0189,100
1859,0193,100
1859,0203,100
1859,0226,100
1859,0246,100
1859,0275,100
1859,0285,100
1859,0299,100
1859,0363,100
1859,0599,100
1859,0772,100
1859,0855,100
1859,0988,100
1876,0153,100
1876,0164,100
1876,0193,100
1876,0197,100
1876,0203,100
1876,0213,100
1876,0228,100
1876,0268,100
1876,0285,100
1876,0289,100
1876,0294,100
1876,0344,100
1876,0363,100
1876,0772,100
1876,0865,100
1876,0917,100
1876,0935,100
1876,0983,100
1876,0984,100
1876,1734,100
1876,1883,100
1883,0114,100
1883,0202,100
1883,0344,100
1883,0420,100
1883,0518,100
1883,0762,100
1883,0784,100
1883,0848,100
1883,0861,100
1883,0965,100
1883,0986,100
1883,1669,100
1883,1729,100
1884,0362,100
1884,0392,100
1884,0479,100
1884,0503,100
1884,0513,100
1884,0534,100
1884,0537,100
1884,0575,100
1884,0579,100
1884,0603,100
1884,0632,100
1884,0637,100
1884,0855,100
1884,1916,100
1891,0079,100
1891,0193,100
1891,1701,100
1891,1722,100
1891,1900,100
1892,0307,100
1892,0355,100
1892,0356,100
1892,0489,100
1892,0542,100
1892,0590,100
1892,0597,100
1892,0606,100
1892,0610,100
1892,0622,100
1892,0632,100
1892,0642,100
1892,0758,100
1892,0855,100
1892,1783,100
1892,1916,100
1892,1926,100
1894,0200,100
1894,0268,100
1894,0297,100
1894,0518,100
1894,0599,100
1894,0756,100
1894,0758,100
1894,0784,100
1894,0796,100
1894,0847,100
1894,0848,100
1894,0855,100
1894,0861,100
1894,0962,100
1894,1669,100
1894,1711,100
1894,1728,100
1894,1771,100
1895,0003,100
1895,0005,100
1895,0017,100
1895,0022,100
1895,0040,100
1895,0118,100
1895,0193,100
1895,0599,100
1895,1681,100
1895,1699,100
1895,1730,100
1895,1731,100
1895,1987,100
1896,0118,100
1896,0150,100
1896,0160,100
1896,0200,100
1896,0203,100
1896,0243,100
1896,0303,100
1896,0363,100
1896,0855,100
1900,0022,100
1900,0034,100
1900,0063,100
1900,0086,100
1900,0098,100
1900,0118,100
1900,0119,100
1900,0150,100
1900,0200,100
1900,0344,100
1900,0394,100
1900,0400,100
1900,0402,100
1900,0599,100
1900,0737,100
1900,0772,100
1900,0855,100
1900,0995,100
1900,1708,100
1901,0321,100
1901,0335,100
1901,0353,100
1901,0355,100
1901,0362,100
1901,0502,100
1901,0503,100
1901,0505,100
1901,0589,100
1901,0603,100
1901,0606,100
1901,0638,100
1901,1581,100
1901,1621,100
1901,1783,100
1901,1916,100
1901,1931,100
1903,0344,100
1903,0599,100
1903,0753,100
1903,0758,100
1903,0794,100
1903,0796,100
1903,0855,100
1903,0928,100
1903,0951,100
1903,0957,100
1903,0971,100
1903,0988,100
1904,0034,100
1904,0202,100
1904,0308,100
1904,0327,100
1904,0331,100
1904,0335,100
1904,0339,100
1904,0345,100
1904,0352,100
1904,0384,100
1904,0392,100
1904,0406,100
1904,0437,100
1904,0451,100
1904,0484,100
1904,0503,100
1904,0505,100
1904,0512,100
1904,0513,100
1904,0546,100
1904,0620,100
1904,0637,100
1904,0758,100
1904,0772,100
1904,0796,100
1904,0855,100
1904,1581,100
1904,1783,100
1908,0014,100
1908,0072,100
1908,0081,100
1908,0090,100
1908,0140,100
1908,0737,100
1908,1722,100
1911,0375,100
1911,0383,100
1911,0385,100
1911,0388,100
1911,0406,100
1911,0498,100
1911,0518,100
1911,0532,100
1911,0599,100
1916,0014,100
1916,0307,100
1916,0356,100
1916,0392,100
1916,0489,100
1916,0505,100
1916,0513,100
1916,0537,100
1916,0542,100
1916,0547,100
1916,0575,100
1916,0579,100
1916,0627,100
1916,0638,100
1916,0758,100
1916,0772,100
1916,1525,100
1916,1892,100
1916,1901,100
1916,1930,100
1924,0307,100
1924,0363,100
1924,0484,100
1924,0503,100
1924,0513,100
1924,0585,100
1924,0590,100
1924,0597,100
1924,0613,100
1924,0622,100
1924,0637,100
1924,0642,100
1924,0664,100
1924,0687,100
1924,0715,100
1924,0716,100
1924,0748,100
1924,0758,100
1924,0772,100
1924,0851,100
1924,0855,100
1924,1621,100
1924,1655,100
1924,1674,100
1924,1783,100
1926,0355,100
1926,0356,100
1926,0362,100
1926,0505,100
1926,0513,100
1926,0537,100
1926,0553,100
1926,0597,100
1926,0622,100
1926,0627,100
1926,0629,100
1926,0632,100
1926,0638,100
1926,0758,100
1926,0772,100
1926,0855,100
1926,1842,100
1926,1892,100
1927,0307,100
1927,0321,100
1927,0356,100
1927,0363,100
1927,0484,100
1927,0489,100
1927,0502,100
1927,0542,100
1927,0545,100
1927,0584,100
1927,0620,100
1927,0758,100
1927,0870,100
1927,1581,100
1927,1709,100
1930,0202,100
1930,0356,100
1930,0394,100
1930,0457,100
1930,0482,100
1930,0484,100
1930,0512,100
1930,0513,100
1930,0531,100
1930,0542,100
1930,0556,100
1930,0585,100
1930,0588,100
1930,0590,100
1930,0610,100
1930,0611,100
1930,0614,100
1930,0687,100
1930,0796,100
1930,0855,100
1930,0867,100
1930,1525,100
1930,1709,100
1930,1892,100
1930,1901,100
1930,1904,100
1930,1916,100
1930,1926,100
1930,1931,100
1931,0307,100
1931,0321,100
1931,0335,100
1931,0353,100
1931,0355,100
1931,0394,100
1931,0482,100
1931,0489,100
1931,0503,100
1931,0512,100
1931,0523,100
1931,0531,100
1931,0590,100
1931,0603,100
1931,0620,100
1931,0622,100
1931,0642,100
1931,0758,100
1931,0796,100
1931,1621,100
1931,1783,100
1931,1904,100
1940,0022,100
1940,0034,100
1940,0070,100
1940,0072,100
1940,0085,100
1940,0114,100
1940,0118,100
1940,0119,100
1940,0141,100
1940,0150,100
1940,0166,100
1940,0184,100
1940,0303,100
1940,0344,100
1940,0363,100
1940,0394,100
1940,0599,100
1940,1708,100
1940,1908,100
1942,0200,100
1942,0202,100
1942,0268,100
1942,0308,100
1942,0310,100
1942,0317,100
1942,0321,100
1942,0342,100
1942,0345,100
1942,0361,100
1942,0392,100
1942,0437,100
1942,0479,100
1942,0546,100
1942,0603,100
1942,0632,100
1942,0736,100
1942,0772,100
1942,0995,100
1942,1904,100
1945,0200,100
1945,0214,100
1945,0222,100
1945,0225,100
1945,0226,100
1945,0228,100
1945,0236,100
1945,0275,100
1945,0281,100
1945,0301,100
1945,0344,100
1945,0363,100
1945,0599,100
1945,0668,100
1945,0756,100
1945,0784,100
1945,0796,100
1945,0828,100
1945,0855,100
1945,0917,100
1945,0935,100
1945,0944,100
1945,0957,100
1945,0984,100
1945,1705,100
1945,1955,100
1955,0150,100
1955,0153,100
1955,0196,100
1955,0197,100
1955,0213,100
1955,0216,100
1955,0221,100
1955,0246,100
1955,0269,100
1955,0274,100
1955,0285,100
1955,0293,100
1955,0294,100
1955,0297,100
1955,0344,100
1955,0363,100
1955,0599,100
1955,0772,100
1955,0917,100
1955,0935,100
1955,0984,100
1955,1586,100
1955,1705,100
1955,1883,100
1987,0010,100
1987,0017,100
1987,0034,100
1987,0765,100
1987,1730,100
0007,0047,200
0007,0765,200
0010,0024,200
0010,0040,200
0010,0047,200
0010,1651,200
0010,1730,200
0010,1895,200
0014,0024,200
0014,0025,200
0014,0086,200
0014,0119,200
0014,0200,200
0014,0202,200
0014,0301,200
0014,0518,200
0014,0772,200
0014,1663,200
0014,1731,200
0017,1730,200
0018,0017,200
0018,0037,200
0018,1730,200
0018,1987,200
0022,0025,200
0022,0056,200
0022,0085,200
0024,0003,200
0024,0005,200
0024,1651,200
0025,0074,200
0025,1699,200
0034,0166,200
0034,0274,200
0034,0289,200
0034,0303,200
0034,0308,200
0034,0310,200
0034,0313,200
0034,0342,200
0034,0358,200
0034,0736,200
0034,0758,200
0034,0796,200
0034,1696,200
0034,1904,200
0037,0193,200
0037,0765,200
0037,1680,200
0040,0047,200
0040,0106,200
0040,1895,200
0047,0034,200
0047,0114,200
0047,1987,200
0048,0047,200
0048,0193,200
0048,1895,200
0050,0202,200
0050,0228,200
0050,0303,200
0050,0402,200
0053,0003,200
0053,0005,200
0053,1651,200
0056,0015,200
0056,0090,200
0056,0106,200
0058,0059,200
0058,0074,200
0058,0079,200
0058,0737,200
0059,0015,200
0059,0022,200
0059,0058,200
0059,1891,200
0059,1900,200
0063,1908,200
0070,0014,200
0070,0063,200
0072,0074,200
0074,0119,200
0080,0058,200
0080,0086,200
0080,0140,200
0080,0200,200
0080,0344,200
0080,0599,200
0080,0855,200
0080,1722,200
0080,1908,200
0085,0022,200
0085,0114,200
0085,0118,200
0085,1731,200
0086,0022,200
0086,1900,200
0090,0025,200
0090,1701,200
0090,1940,200
0098,0119,200
0098,1900,200
0106,0018,200
0106,0022,200
0106,0085,200
0106,0090,200
0106,0119,200
0106,0200,200
0106,0233,200
0106,1701,200
0106,1895,200
0109,0014,200
0109,1681,200
0114,0018,200
0114,0141,200
0114,0150,200
0114,0164,200
0114,0200,200
0114,0599,200
0114,1680,200
0118,0141,200
0118,0180,200
0118,1701,200
0119,0106,200
0119,0160,200
0119,0233,200
0119,1701,200
0140,0070,200
0141,0114,200
0141,0160,200
0141,0202,200
0141,0995,200
0141,1774,200
0147,0150,200
0147,0193,200
0147,0202,200
0147,1735,200
0147,1742,200
0147,1774,200
0148,0166,200
0148,0200,200
0148,1896,200
0150,0173,200
0150,0222,200
0150,0268,200
0150,0275,200
0150,0772,200
0150,0865,200
0150,1735,200
0150,1859,200
0153,0014,200
0153,0189,200
0153,0294,200
0153,0302,200
0153,0303,200
0153,0599,200
0153,0772,200
0158,0173,200
0158,1586,200
0160,0106,200
0160,0163,200
0160,0180,200
0160,0189,200
0160,0200,200
0160,1690,200
0160,1699,200
0163,0160,200
0163,0200,200
0163,0202,200
0163,1735,200
0164,0034,200
0164,0163,200
0164,0168,200
0164,0189,200
0164,0363,200
0164,0995,200
0166,0034,200
0166,0203,200
0166,0269,200
0166,0302,200
0166,0307,200
0166,0344,200
0166,0363,200
0166,0796,200
0166,1708,200
0168,0150,200
0171,0141,200
0171,0150,200
0171,0363,200
0171,1896,200
0173,0193,200
0173,0202,200
0173,0995,200
0175,0118,200
0175,0141,200
0175,0150,200
0175,0177,200
0175,1700,200
0177,0164,200
0180,0118,200
0180,0166,200
0183,0147,200
0183,0150,200
0183,0193,200
0184,0166,200
0184,0303,200
0184,1896,200
0189,0147,200
0193,0080,200
0193,0114,200
0193,0163,200
0193,0228,200
0193,0233,200
0193,0402,200
0193,0599,200
0193,0772,200
0193,1742,200
0196,0268,200
0197,0158,200
0197,0202,200
0197,1876,200
0197,1955,200
0200,0141,200
0200,0166,200
0200,0233,200
0200,0246,200
0200,0274,200
0200,0289,200
0200,0345,200
0200,0355,200
0200,0402,200
0200,0599,200
0200,0796,200
0200,0865,200
0200,0935,200
0200,0962,200
0200,0984,200
0200,0995,200
0200,1586,200
0200,1742,200
0200,1876,200
0200,1891,200
0202,0034,200
0202,0209,200
0202,0213,200
0202,0221,200
0202,0355,200
0202,0394,200
0202,0518,200
0202,0794,200
0202,0828,200
0202,0935,200
0202,0957,200
0202,0984,200
0202,1509,200
0202,1740,200
0203,0233,200
0203,0236,200
0203,0268,200
0203,0279,200
0203,0302,200
0203,0339,200
0203,0355,200
0209,0222,200
0209,0228,200
0209,0236,200
0209,0281,200
0209,0772,200
0209,0796,200
0209,0828,200
0209,0983,200
0209,1734,200
0209,1945,200
0213,0150,200
0213,0285,200
0214,0228,200
0214,0307,200
0214,0340,200
0214,0356,200
0214,0363,200
0214,0984,200
0214,1581,200
0216,0214,200
0216,0297,200
0216,0355,200
0216,0599,200
0216,0620,200
0216,0796,200
0216,0917,200
0216,0983,200
0221,0226,200
0221,0299,200
0222,0150,200
0222,0221,200
0222,0228,200
0222,0984,200
0222,1734,200
0222,1859,200
0225,0828,200
0226,0269,200
0226,0274,200
0226,0281,200
0226,1705,200
0226,1734,200
0228,0034,200
0228,0222,200
0228,0226,200
0228,0230,200
0228,0243,200
0228,0273,200
0228,0302,200
0228,0310,200
0228,0327,200
0228,0351,200
0228,0356,200
0228,0394,200
0228,0402,200
0228,0758,200
0228,1740,200
0230,0166,200
0230,0202,200
0230,0233,200
0230,0363,200
0232,0222,200
0232,0243,200
0232,0285,200
0232,0302,200
0232,0983,200
0233,0050,200
0233,0228,200
0233,0232,200
0233,0363,200
0236,0512,200
0236,0984,200
0243,0230,200
0243,0394,200
0244,0232,200
0244,0269,200
0246,0150,200
0246,0244,200
0246,0269,200
0252,0202,200
0262,0153,200
0262,0193,200
0262,0268,200
0262,0285,200
0262,1742,200
0263,0236,200
0263,0344,200
0263,0758,200
0263,0772,200
0263,0828,200
0263,0855,200
0267,0200,200
0267,0233,200
0267,0302,200
0267,0308,200
0267,0310,200
0267,0345,200
0267,0402,200
0268,0014,200
0268,0150,200
0268,0193,200
0268,0299,200
0268,0307,200
0268,0345,200
0268,0394,200
0268,0518,200
0268,0794,200
0268,0917,200
0268,0944,200
0268,0988,200
0268,1955,200
0269,0244,200
0269,0363,200
0269,1955,200
0273,0034,200
0273,0228,200
0273,0363,200
0274,0363,200
0275,0221,200
0275,0299,200
0275,0344,200
0275,0363,200
0275,1705,200
0277,0202,200
0279,0339,200
0279,0344,200
0279,1581,200
0281,0200,200
0281,0202,200
0281,0225,200
0281,0321,200
0281,0345,200
0281,0356,200
0281,0518,200
0281,0668,200
0281,0935,200
0285,0202,200
0285,0213,200
0285,0232,200
0289,0153,200
0289,0197,200
0289,0200,200
0289,0203,200
0289,0340,200
0289,1734,200
0293,0200,200
0293,0228,200
0293,0281,200
0294,0202,200
0294,0935,200
0294,0984,200
0294,0988,200
0294,1876,200
0296,0200,200
0296,0228,200
0296,0236,200
0296,0252,200
0296,0668,200
0296,0786,200
0296,0873,200
0296,0983,200
0296,0984,200
0296,1684,200
0296,1945,200
0297,0281,200
0297,0512,200
0297,0599,200
0297,0738,200
0297,0772,200
0297,0855,200
0297,0874,200
0299,0196,200
0299,0221,200
0299,0269,200
0299,0293,200
0299,1705,200
0299,1734,200
0301,0153,200
0301,0203,200
0301,0268,200
0301,0344,200
0301,0363,200
0301,0772,200
0301,0865,200
0301,0935,200
0302,0228,200
0302,0267,200
0302,0273,200
0302,0303,200
0302,0307,200
0302,0363,200
0303,0202,200
0303,0203,200
0303,0230,200
0303,0233,200
0303,0302,200
0303,0344,200
0304,0344,200
0304,0796,200
0307,0050,200
0307,0193,200
0307,0312,200
0307,0351,200
0307,0620,200
0307,0632,200
0307,0772,200
0307,0796,200
0307,1904,200
0308,0034,200
0308,0310,200
0308,0313,200
0308,1942,200
0310,0308,200
0310,0362,200
0310,0394,200
0310,0599,200
0310,0632,200
0312,0307,200
0312,0356,200
0313,0342,200
0313,0406,200
0317,0406,200
0317,1942,200
0321,0216,200
0321,0342,200
0321,0353,200
0321,0362,200
0321,0394,200
0321,0603,200
0321,0632,200
0321,0796,200
0327,0228,200
0327,0308,200
0327,0313,200
0327,1581,200
0331,0321,200
0331,0335,200
0331,0589,200
0335,0356,200
0335,0363,200
0335,0589,200
0339,0203,200
0339,0279,200
0340,0202,200
0340,0281,200
0342,0313,200
0342,0321,200
0342,0327,200
0342,1581,200
0342,1942,200
0344,0014,200
0344,0150,200
0344,0193,200
0344,0203,200
0344,0236,200
0344,0267,200
0344,0313,200
0344,0331,200
0344,0352,200
0344,0358,200
0344,0406,200
0344,0417,200
0344,0457,200
0344,0479,200
0344,0547,200
0344,0794,200
0344,1696,200
0344,1901,200
0344,1916,200
0345,0200,200
0345,0281,200
0345,0321,200
0345,0327,200
0345,0352,200
0345,0356,200
0345,0394,200
0345,0402,200
0345,1740,200
0351,0228,200
0351,0279,200
0351,0327,200
0351,0345,200
0351,0363,200
0352,0345,200
0353,0310,200
0353,0355,200
0353,0394,200
0353,0518,200
0353,1904,200
0355,0358,200
0355,0603,200
0355,0632,200
0355,1904,200
0356,0331,200
0356,0362,200
0356,0603,200
0358,0344,200
0358,0392,200
0361,0362,200
0361,0385,200
0361,0388,200
0361,0396,200
0361,0450,200
0361,0518,200
0361,0599,200
0361,1911,200
0362,0307,200
0362,0356,200
0362,0402,200
0362,0479,200
0362,0546,200
0362,0736,200
0363,0106,200
0363,0153,200
0363,0203,200
0363,0228,200
0363,0267,200
0363,0313,200
0363,0342,200
0363,0352,200
0363,0377,200
0363,0383,200
0363,0393,200
0363,0417,200
0363,0420,200
0363,0441,200
0363,0473,200
0363,0505,200
0363,0575,200
0363,0606,200
0363,0620,200
0363,0794,200
0363,0852,200
0363,0880,200
0363,0917,200
0363,1581,200
0363,1916,200
0370,0361,200
0370,0479,200
0373,0375,200
0373,0392,200
0373,0400,200
0375,0383,200
0375,0450,200
0376,0344,200
0376,1942,200
0377,0453,200
0377,0534,200
0383,0373,200
0383,0416,200
0383,0439,200
0384,0437,200
0385,0344,200
0385,0362,200
0385,0392,200
0385,0398,200
0388,0439,200
0392,0034,200
0392,0342,200
0392,0356,200
0392,0358,200
0392,0398,200
0392,0439,200
0392,0451,200
0392,0503,200
0394,0034,200
0394,0356,200
0394,0393,200
0394,0402,200
0394,0439,200
0394,0537,200
0394,0575,200
0394,0576,200
0394,0637,200
0394,0736,200
0394,0855,200
0396,0439,200
0397,0362,200
0397,0377,200
0397,0453,200
0397,0518,200
0398,0373,200
0398,0385,200
0398,0396,200
0398,0399,200
0398,0498,200
0398,1911,200
0399,0375,200
0400,0375,200
0400,0392,200
0400,0394,200
0400,0420,200
0400,0479,200
0402,0310,200
0402,0317,200
0402,0321,200
0402,0437,200
0402,0546,200
0402,0603,200
0405,0344,200
0405,0370,200
0405,0432,200
0405,0441,200
0405,0453,200
0405,1911,200
0406,0308,200
0406,0317,200
0406,0355,200
0406,0362,200
0406,0384,200
0406,0457,200
0406,1696,200
0415,0439,200
0416,0373,200
0416,0375,200
0416,0392,200
0416,0400,200
0416,0432,200
0417,0344,200
0417,1942,200
0420,0385,200
0420,0441,200
0431,0394,200
0432,1911,200
0437,0344,200
0437,0384,200
0439,0375,200
0439,0398,200
0439,0415,200
0439,0431,200
0439,0437,200
0439,0518,200
0439,0599,200
0439,0852,200
0439,0880,200
0441,0375,200
0441,0383,200
0441,0392,200
0441,0420,200
0441,0432,200
0441,0439,200
0441,1598,200
0451,0307,200
0451,0344,200
0451,0437,200
0453,0362,200
0453,0393,200
0453,0397,200
0453,0400,200
0453,0473,200
0453,0518,200
0453,0546,200
0457,0344,200
0457,0384,200
0457,1696,200
0473,0397,200
0479,0307,200
0479,0358,200
0479,0415,200
0479,0420,200
0479,0450,200
0479,0451,200
0479,0855,200
0482,0502,200
0482,0512,200
0482,0518,200
0482,0531,200
0484,0355,200
0484,0392,200
0484,0402,200
0484,0451,200
0484,0537,200
0484,0553,200
0484,0579,200
0484,0606,200
0489,0584,200
0489,0585,200
0489,0603,200
0489,1930,200
0498,0394,200
0498,0398,200
0498,0479,200
0501,0518,200
0501,0606,200
0502,0394,200
0502,0484,200
0502,0546,200
0502,0603,200
0502,0610,200
0502,0622,200
0502,0627,200
0502,0642,200
0502,0758,200
0503,0356,200
0503,0484,200
0503,0505,200
0503,0513,200
0503,0758,200
0503,0772,200
0505,0307,200
0505,0356,200
0505,0394,200
0505,0484,200
0505,0513,200
0505,0546,200
0505,0689,200
0505,0772,200
0505,0796,200
0505,0826,200
0505,1621,200
0505,1674,200
0505,1927,200
0505,1930,200
0505,1931,200
0512,0356,200
0512,0518,200
0512,0590,200
0512,0707,200
0512,0758,200
0513,0505,200
0513,0606,200
0513,0984,200
0513,1621,200
0513,1916,200
0518,0014,200
0518,0034,200
0518,0202,200
0518,0310,200
0518,0321,200
