id,name,lat,lon
537,Li Chin-hsi,,
538,Li Feng-mien,,
539,Li Jui-ch'ing,,
540,Li Te-hsun,,
541,T. Ch'ungkuang,,
542,T. Ching-shen,,
543,T. Hui-shu,,
544,T. Meng-pai,,
545,T. Pan-ting,,
546,T. Shao-fan,,
547,Ting Ching,,
548,Tseng Chao-chi,,
549,Tseng Hsi,,
550,Wang Hsun,,
551,Wang K'ai-yun,,
552,Wen Shao-k'o,,
553,Yao Hua,,
554,Yu Fei-an,,
555,Yun Wang,,
556,Ch'ien Hsuan-t'ung,,
557,Ch'ien Cheng-ch'ang,,
558,Ch'ien Hsun,,
559,Chou Tso-jen,,
560,Chu Hsi-tsu,,
561,Huang K'an,,
562,Ku Chieh-kang,,
563,Liu Shih-p'ei,,
564,Shen Yin-mo,,
565,Ts'ui Shih,,
566,Tsou Jung,,
567,Ch'ien Mu,,
568,Hui Shih,,
569,Liu Hsin,,
570,Motzu,,
571,Ch'ien San-ch'iang,,
572,Frederic,,
573,Irene Joliot-Curie,,
574,Ch'ien Ta-chun,,
575,Ch'ien Ch'i-wen,,
576,Ch'ien Tzu-mei,,
577,Chang Ting-fan,,
578,Ho Chu-kuo,,
579,Lu Chen-huan,,
580,Niu Yung-chien,,
581,Wang Chan-yuan,,
582,Wang Po-ling,,
583,Ch'ien Tuan-sheng,,
584,Carsun Chang,,
585,Chiang Meng-lin,,
586,Li Choh-ming,,
587,Julius Hatschek,,
588,Leon Duguit,,
589,Malbone Graham,,
590,Thomson S. Chien,,
591,Ku Ying-fen,,
592,Wu Ting-ch'ang,,
593,Ch'in Te-ch'un,,
594,Chang Yueh-hsia,,
595,Li K'o-nung,,
596,Liu Ch'un-hsien,,
597,Lu Chung-lin,,
598,Plekhanov,,
599,Sung Che-yuan,,
600,T. Shao-wen,,
601,Yeh Chien-ying,,
602,B. M. Alexeiev,,
603,Chang T'ai-lei,,
604,Cheng Chen-to,,
605,Chiang Kuang-ch'ih,,
606,Gorky,,
607,Keng Chi-chih,,
608,Kolokolov,,
609,Lo Jung-huan,,
610,Lominadze,,
611,Mao Tun,,
612,Serafimovich,,
613,Shen Yen-ping,,
614,Yu Yu-jen,,
615,Ch'u Hsing-t'ien,,
616,Po Lo-wen,,
617,T'an Yen-k'ai,,
618,Chan T'ien-yu,,
619,C. W. Kinder,,
620,Jick Wong,,
621,John F. Stevens,,
622,Jung Hung,,
623,Tien Yow Jeme,,
624,Yung Wing,,
625,Chan Ta-pei,,
626,Chang Ching-liang,,
627,Chiang I-wu,,
628,Ho Hai-ming,,
629,Hu Tsung-to,,
630,Hu Ying,,
631,Yuan Ssu-yuan,,
632,Chang Ch'i-huang,,
633,Nieh Ch'i-te,,
634,Shunte,,
635,Chang Ch'i-yun,,
636,Chang Chao-lin,,
637,Elpidio Quirino,,
638,Hung Yun-hsiang,,
639,Isaiah Bowman,,
640,Liu Po-ming,,
641,Mei Kuang-ti,,
642,Syngman Rhee,,
643,Ts'ai Ho-k'eng,,
644,V. K. Ting,,
645,Douglas MacArthur,,
646,Huang Fu,,
647,Kawagoe Shigeru,,
648,Lu Han,,
649,Oskar Trautmann,,
650,Paul VI,,
651,Yu Pin Paul,,
652,Takada,,
653,Tanaka Guchi,,
654,Wu T'ieh-ch'eng,,
655,Yang Yung-t'ai,,
656,Hsieh Ch'ih,,
657,Pablo Picasso,,
658,Su Pao,,
659,T. Chih-fu,,
660,T. Hua-ch'en,,
661,Teng Tse-ju,,
662,Wu Ju-lun,,
663,Yao Wen-fu,,
664,Chang Chi-luan,,
665,Chang Ch'iao-hsuan,,
666,Hu Lin,,
667,Wang Yun-sheng,,
668,Chang Chia-ao,,
669,Chang Chia-sen,,
670,Chu Jui,,
671,J. P. Morgan,,
672,Liu Kung-yun,,
673,S. Y. Liu,,
674,Sung Han-chang,,
675,Thomas W. Lamont,,
676,Tseng Yang-fu,,
677,Wong Wen-hao,,
678,Bela Kun,,
679,Chang Erh-t'ien,,
680,Chang Lan,,
681,Chang Tung-sun,,
682,Chiang Fang-chen,,
683,Han Kuo-chun,,
684,Hans Driesch,,
685,Harold Laski,,
686,Henri Bergson,,
687,Karl Korsch,,
688,Li Ta-ming,,
689,Liang Shu-ming,,
690,Lin Ch'ang-min,,
691,Lung Yun,,
692,Rudolf Eucken,,
693,Sun Hung-i,,
694,Ting Wen-chiang,,
695,Tso Shun-sheng,,
696,Wu Hsien-tzu,,
697,Chang P'eng-nien,,
698,Hsiung Hsi-ling,,
699,Hsueh Fu-ch'eng,,
700,Li Shu-ch'ang,,
701,Prince Ch'un,,
702,Robert Dollar,,
703,T. Hsiao-hsien,,
704,Tai Won Kun,,
705,Chang Chih-chiang,,
706,Chang Shao-tseng,,
707,Kuo Sung-ling,,
708,Li Ching-lin,,
709,Li Ming-chung,,
710,Wang Chin-ming,,
711,Chang Ching-chiang,,
712,Chang Chun-hsiang,,
713,Henry King,,
714,P'eng Te-huai,,
715,Pai Yang,,
716,Yen Hui-ch'ing,,
717,Yu Shang-yuan,,
718,Chang En-p'u,,
719,Carl F. Kupfer,,
720,Chang Cheng-sui,,
721,Chang Yuan-hsu,,
722,Cheng-i,,
723,Chuang-tzu,,
724,Gilbert Reid,,
725,Ch'en Huan-chang,,
726,Ch'ien Ta-hsin,,
727,Chang Hsueh-ch'eng,,
728,Chao Erh-sun,,
729,Li Chih-fang,,
730,Li Shang-yin,,
731,Shen Tseng-chih,,
732,T. I-an,,
733,T. Tzu-p'ei,,
734,Wang Kuo-wei,,
735,Wu Mi,,
736,Chang Chu-ch'i,,
737,Chang Yun-yi,,
738,Chou Shih-ti,,
739,Ho Chi Minh,,
740,Liang Hung-k'ai,,
741,Liu Chih,,
742,Miao P'ei-nan,,
743,Nguyen Hai Than,,
744,Vang Hsi-min,,
745,Vo Nguyen Giap,,
746,Yen-Feng,,
747,Benito Mussolini,,
748,Ch'ang Yin-huai,,
749,Ch'u Yu-p'u,,
750,Chang Tso-hsiang,,
751,Chiang Ting-wen,,
752,Conti Rossi,,
753,Edda Ciano,,
754,Hayashi Gonsuke,,
755,Hayashi Hisajiro,,
756,Honjo,,
757,James Elder,,
758,Ku Wei-chun,,
759,Nakamura,,
760,Shih Yu-san,,
761,Tanaka,,
762,V. K. Wellington Koo,,
763,W. H. Donald,,
764,William H. Donald,,
765,Yang Yu-t'ing,,
766,P'an Ting-hsin,,
767,P'u-yi,,
768,Prince Chung-yung,,
769,Su Yuan-ch'un,,
770,Sung Ch'ing,,
771,T. Ch'in-hsuan,,
772,Yang Tu,,
773,Chang I-lin,,
774,Chang Shih-i,,
775,Pai Chiao,,
776,Chang Ting-fu,,
777,Chu I-min,,
778,Ho Yung-chi,,
779,Lin K'o-sheng,,
780,Robert K. S. Lim,,
781,Ton Ying,,
782,Yao Hui,,
783,Ch'en Ch'ang-hao,,
784,Chang T'e-li,,
785,Kropotkin,,
786,Li Hsien-nien,,
787,Liu Jen-ching,,
788,Ma Pu-fang,,
789,Yang Ming-chai,,
790,Chang Nai-ch'i,,
791,Sha Ch'ien-li,,
792,Shih Liang,,
793,T'ao Hsing-chih,,
794,Tsou T'ao-fen,,
795,Wang Tsao-shih,,
796,Chang Po-ling,,
797,Chang Sheng-wu,,
798,Shao Yuan-ch'ung,,
799,Chang Mo-chun,,
800,Chao Sheng,,
801,Chu Ch'i-hui,,
802,Ho I-hsiao,,
803,Hsieh Liu-i,,
804,Hsin Hu-nan,,
805,T. Po-hsien,,
806,Yeh Sheng-t'ao,,
807,Chang Pi-shih,,
808,Chang Chih-chao,,
809,Chang Yu,,
810,Li Ya-i,,
811,Ch'in Li-shan,,
812,Chiang Wei-ch'iao,,
813,Lin Shu,,
814,Liu Tzu-cheng,,
815,T. Ch'iu-mei,,
816,T. Huan-ch'ing,,
817,T'ang Shao-yi,,
818,Teng Shih,,
819,Tseng Ching,,
820,Wang Fu-chih,,
821,Wang K'ang-nien,,
822,Wei-Chin,,
823,Yang Hsiung,,
824,Yu Yueh,,
825,Arthur W. Hummel,,
826,C. H. Robertson,,
827,Chang Hsi-hu,,
828,D. Willard Lyon,,
829,Fang Hsien-t'ing,,
830,Frank M. Fackenthal,,
831,Franklin L. Ho,,
832,H. D. Fong,,
833,Ho Lien,,
834,Hsu Mo,,
835,John Hersey,,
836,Mei Yi-ch'i,,
837,Robert Gailey,,
838,Roscoe M. Hersey,,
839,Wang Kuei-ch'ang,,
840,Wu Kuang-ch'ien,,
841,Yen Fu,,
842,Yen Hsiu,,
843,George Bernard Shaw,,
844,H. G. Wells,,
845,James Bryce,,
846,Jevons,,
847,Leonard Trelawney Hobhouse,,
848,Miyazaki Torazo,,
849,Sigmund Freud,,
850,Tu Yueh-sheng,,
851,Walter Bagehot,,
852,Wang Chih-ch'un,,
853,Yang Ch'ang-chi,,
854,M. N. Roy,,
855,Chang T'ien-yi,,
856,Hua Wei,,
857,Chang Ta-ch'ien,,
858,Andre Masson,,
859,Chang Chun-shou,,
860,Chang Huai-chung,,
861,Chang Shan-tzu,,
862,Chu Ta,,
863,Hua Shan,,
864,Kao Chien-fu,,
865,Kao Lun,,
866,Shih T'ao,,
867,Tao Ch'i,,
868,Tseng Yi,,
869,Chang Tao-fan,,
870,Chou Hsi-ch'eng,,
871,Gandhi,,
872,Liu Chi-wen,,
873,Nehru,,
874,Yen Fan-sun,,
875,A. N. Ivanov,,
876,Baron von Ungern-Sternberg,,
877,Chang Ching-hui,,
878,Chang Hai-p'eng,,
879,Chang Hsi-luan,,
880,Chang Hsin,,
881,Chang Yu-ts'ai,,
882,Feng Te-lin,,
883,July Chang,,
884,Komoto Daisaku,,
885,Lan T'ien-yu,,
886,Meng En-yuan,,
887,Nikolai Kuznetsov,,
888,Pamyat Lenina,,
889,Pao Kuei-ch'ing,,
890,T'ang Yulin,,
891,Tuan Chih-kuei,,
892,Tuan Yu-heng,,
893,White,,
894,Wu Chun-sheng,,
895,Yoshizawa Kenkichi,,
896,Ch'eng Te-ch'uan,,
897,Cheng Chen-t'ang,,
898,Cheng Chi-ch'eng,,
899,Han Fu-chu,,
900,Ho Yao-tsu,,
901,Russo,,
902,Wrangel,,
903,Chang Tsung-hsiang,,
904,Hu Shih-lun,,
905,Lu Tsung-yu,,
906,Nishihara Kamezo,,
907,Okuma Shigenobu,,
908,T’ang Shao-yi,,
909,Terauchi Seiki,,
