id,name,lat,lon
409,Lu Ti-p'ing,,
410,Ma Yi-pao,,
411,Maxim Litvinov,,
412,S. C. Tsiang,,
413,Shidehara Kijuro,,
414,T'an Yen-k'ai,,
415,Wang Chan-yuan,,
416,Yueh Wei-chun,,
417,Chiang Wei-kuo,,
418,Chien Chao-nan,,
419,Chien Yu-wen,,
420,Chin Yun-p'eng,,
421,Chou Ch'ang-ling,,
422,Chou Chih-jou,,
423,A. Y. Vyshinsky,,
424,Andre Malraux,,
425,Anthony Eden,,
426,Chou Yun-liang,,
427,Douglas MacArthur,,
428,Edgar Snow,,
429,Ferhat Abbas,,
430,Georges Bidault,,
431,Hsiang Chung-fa,,
432,Hsu T'e-li,,
433,Ion G. Maurer,,
434,Jacob Beam,,
435,Jen Cho-hsuan,,
436,Joao Goulart,,
437,John Foster Dulles,,
438,John M. Cabot,,
439,Julius Nyerere,,
440,K. M. Panikkar,,
441,Kawakami Hajime,,
442,Ku Yen-wu,,
443,Kwame Nkruhmah,,
444,Li Fu-ch'un,,
445,Li Huang,,
446,Li K'o-nung,,
447,Li Wei-han,,
448,Liu Ch'ung-yu,,
449,Ma Chun,,
450,Montgomery,,
451,Nehru,,
452,Nicolae Ceausescu,,
453,Nieh Jung-chen,,
454,Nikita Khrushchev,,
455,Pavel Mif,,
456,Pham Van Dong,,
457,Pierre Mendes-France,,
458,Queen Elizabeth,,
459,Sekou Toure,,
460,Sihanouk,,
461,Sukarno,,
462,Teng Hsiao-p'ing,,
463,Ts'ai Ho-sen,,
464,Tseng Ch'i,,
465,U Nu,,
466,U. Alexis Johnson,,
467,V. M. Molotov,,
468,Wang Chia-hsiang,,
469,Wang Kuo-ch'uan,,
470,Wang Ping-nan,,
471,Yen Hsiu,,
472,Chou Hsueh-hsi,,
473,Chou I-ch'un,,
474,Chou Pao-chung,,
475,Andreyev,,
476,C. T. Hsia,,
477,Chou Chien-jen,,
478,Chou Feng-i,,
479,Chou Fu-ch'ing,,
480,Chou Yang,,
481,Fadeyev,,
482,Fang Chih-min,,
483,Feng Hsueh-feng,,
484,Henryk Sienkiewicz,,
485,Hsi K'ang,,
486,Hsu Kuang-p'ing,,
487,Jou Shih,,
488,Katakami Shin,,
489,Kathe Kollwitz,,
490,Lin Yu-t'ang,,
491,Lunacharsky,,
492,Mao Tun,,
493,Shen Yen-ping,,
494,Sung ch'uan-ch'i-chi,,
495,T. A. Hsia,,
496,Thomas Henry Huxley,,
497,Uchiyama Kanzo,,
498,Wu Cheng-yen,,
499,Yakovlev,,
500,Akutagawa Ryunosuke,,
501,D. E. Pollard,,
502,Derk Bodde,,
503,Doppo Kunikada,,
504,Egyaz Isten,,
505,Frazer,,
506,Haggard,,
507,Hata Nobuku,,
508,Havelock Ellis,,
509,Hsu Tsu-cheng,,
510,Kojiki,,
511,Kuo Shao-yu,,
512,Chou Shu-ren,,
513,Makar,,
514,Maurice Jokai,,
515,Mori Ogai,,
516,Mushakqji Saneatsu,,
517,Natsume Soseki,,
518,Sarga Rozsa,,
519,Sun Fu-yuan,,
520,Sun Lien-chung,,
521,V. G. Korolenko,,
522,Yeh Sheng-t'ao,,
523,Yen Fu,,
524,Chou Tzu-ch'i,,
525,Chu Ch'i-hua,,
526,Chu Chia-hua,,
527,Chu Ching-nung,,
528,Chu Hsi-tsu,,
529,Chu Hsiang,,
530,Chu Hsueh-fan,,
531,Chu K'o-chen,,
532,Chu P'ei-te,,
533,Chu Shao-liang,,
534,Boleslaw Bierut,,
535,Ch'en Yu-chen,,
536,Chao Erh-feng,,
537,Fan Shih-sheng,,
538,Hsiao K'o,,
539,Ku Pin-chen,,
540,Li Lieh-chi,,
541,Liu Hsiang,,
542,P'eng Te-huai,,
543,Ts'ai T'ing-k'ai,,
544,Wilhelm Pieck,,
545,Wu Lan-ying,,
546,Yang Sen,,
547,Chu Tzu-ch'ing,,
548,Dalai Lama,,
549,Demchukdonggrub,,
550,Ch'en Kan-ch'uan,,
551,Eugene Bernard Achan,,
552,Frank B. Kellogg,,
553,Miles Lampson,,
554,Owen St. Clair O'Malley,,
555,Ramsay Mac- Donald,,
556,Fan Ch'ang-chiang,,
557,Fan Wen-Ian,,
558,Fan Yuan-lien,,
